AWS 지점 / 고도,강수,강수15,강수60,강수6H,강수12H,일강수,기온,풍향1,풍속1,풍향10,풍속10,습도,해면기압,위치,
727,유수암,423m,○,0,0,0,0,0,19.1,156.3,SSE,1.0,152.0,SSE,1.0,59,.,제주특별자치도 제주시 애월읍 유수암리,
730,장성,38m,○,0,0,0,0,0,19.0,33.3,NNE,2.2,30.9,NNE,2.0,84,.,전라남도 장성군 황룡면 와룡리,
731,영암,4m,○,0,0,0,0,0,17.9,90.1,E,1.0,87.7,E,0.6,96,.,전라남도 영암군 영암읍 망호리,
732,보성,146m,.,.,.,.,.,.,.,?,?,?,?,?,?,.,.,전라남도 보성군 보성읍 옥평리,
733,함라,49m,○,0,0,0,0,0,17.4,357.1,N,0.5,357.9,N,0.5,89,.,전라북도 익산시 함라면 신등리,
734,완주,64m,○,0,0,0,0,0,17.2,82.0,E,2.2,79.1,E,2.8,82,1016.2,전라북도 완주군 고산면 소향리,
735,덕유산,658m,○,0,0,0,0,0,13.1,0.0,-,0.0,305.9,-,0.0,.,.,전라북도 무주군 설천면 삼공리,
736,진봉,6m,○,0,0,0,0,0,17.8,72.2,ENE,2.0,74.0,ENE,2.0,.,1016.2,전라북도 김제시 진봉면 고사리,
737,김제,51m,○,0,0,0,0,0,21.4,70.3,ENE,2.1,72.1,ENE,2.1,46,.,전라북도 김제시 서암동,
738,줄포,10m,○,0,0,0,0,0,19.1,56.9,ENE,0.8,64.3,ENE,0.6,.,.,전라북도 부안군 줄포면 장동리,
739,심원,9m,○,0,0,0,0,0,20.2,165.4,SSE,0.2,97.0,E,0.5,.,.,전라북도 고창군 심원면 도천리,
741,화순,94m,○,0,0,0,0,0,16.9,143.2,SE,0.3,124.6,SE,1.2,95,1016.0,전라남도 화순군 화순읍 삼천리,
742,운남,11m,○,0,0,0,0,0,21.7,84.9,E,3.6,87.0,E,3.3,.,1015.3,전라남도 무안군 운남면 성내리,
743,비금,8m,○,0,0,0,0,0,24.4,30.6,NNE,2.5,26.9,NNE,2.9,61,.,전라남도 신안군 비금면 지당리,
744,산이,1m,○,0,0,0,0,0,20.8,359.3,N,1.2,358.1,N,1.0,77,.,전라남도 해남군 산이면 덕송리,
745,성전,80m,○,0,0,0,0,0,17.9,0.0,-,0.1,333.6,-,0.1,.,.,전라남도 강진군 성전면 송월리,
746,땅끝,9m,○,0,0,0,0,0,18.8,330.0,NNW,0.6,5.5,N,0.5,89,.,전라남도 해남군 송지면 미야리,
747,청산도,26m,○,0,0,0,0,0,22.2,37.1,NE,3.3,39.1,NE,3.1,74,.,전라남도 완도군 청산면 도청리,
748,벌교,2m,○,0,0,0,0,0,20.8,289.0,WNW,2.6,286.5,WNW,2.6,.,1014.8,전라남도 보성군 벌교읍,
749,도양,25m,○,0,0,0,0,0,22.6,336.5,NNW,1.7,333.1,NNW,1.9,.,1014.3,전라남도 고흥군 도양읍 봉암리,
750,백야,35m,○,0,0,0,0,0,25.4,350.2,N,2.0,351.5,N,2.5,.,.,전라남도 여수시 화양면 안포리,
751,선흘,252m,○,0,0,0,0,0,17.5,190.3,S,2.3,189.1,S,2.1,87,.,제주특별자치도 제주시 조천읍 선흘리,
752,서광,187m,○,0,0,0,0,0,20.6,28.6,NNE,2.4,30.3,NNE,2.9,.,.,제주특별자치도 서귀포시 안덕면 서광리,
753,어리목,965m,○,0,0,0,0,0,11.5,200.1,-,0.0,0.0,-,0.0,85,.,제주특별자치도 제주시 해안동,
754,함평,11m,○,0,0,0,0,0,18.1,133.2,SE,1.3,148.6,SSE,0.6,90,1015.7,전라남도 함평군 함평읍 기각리,
755,화순북,190m,○,0,0,0,0,0,14.1,327.4,-,0.0,0.0,-,0.0,100,.,전라남도 화순군 북면 옥리,
756,위도,17m,○,0,0,0,0,0,24.3,352.5,N,1.1,335.6,NNW,2.0,51,.,전라북도 부안군 위도면 진리,
757,진안주천,259m,○,0,0,0,0,0,13.9,0.0,-,0.0,100.2,E,0.2,96,1016.1,전라북도 진안군 주천면 신양리,
758,동향,320m,○,0,0,0,0,0,14.2,0.0,-,0.1,181.3,S,0.4,.,1017.6,전라북도 진안군 동향면 대량리,
759,뱀사골,481m,○,0,0,0,0,0,14.0,282.2,WNW,1.0,272.5,W,1.0,94,.,전라북도 남원시 산내면 부운리,
760,복흥,286m,○,.,.,.,.,.,15.7,162.5,SSE,0.7,191.2,S,0.8,.,1016.7,전라북도 순창군 복흥면 정산리,
761,태인,14m,○,.,.,.,.,.,17.9,198.7,SSW,1.2,216.7,SW,0.3,.,1015.9,전라북도 정읍시 태인면 태창리,
762,강진면,169m,○,0,0,0,0,0,17.1,267.9,W,1.1,285.9,WNW,1.1,89,1016.2,전라북도 임실군 강진면 용수리,
763,여산,36m,○,0,0,0,0,0,16.7,106.3,ESE,0.3,114.2,ESE,0.2,89,1016.1,전라북도 익산시 여산면,
764,신덕,219m,○,0,0,0,0,0,15.1,0.0,-,0.0,126.9,SE,0.2,.,1017.9,전라북도 임실군 신덕면 삼길리,
765,복내,116m,○,0,0,0,0,0,15.1,197.4,SSW,0.4,179.3,-,0.1,.,1016.8,전라남도 보성군 복내면 복내리,
766,여수산단,67m,○,0,0,0,0,0,23.3,82.3,E,2.3,90.3,E,2.1,.,.,전라남도 여수시 월내동,
767,포두,12m,○,0,0,0,0,0,18.8,349.2,N,1.1,350.7,N,0.5,.,1016.0,전라남도 고흥군 포두면 송산리,
768,곡성,100m,○,0,0,0,0,0,16.4,342.1,NNW,1.2,355.5,N,0.9,80,.,전라남도 곡성군 곡성읍 학정리,
769,염산,3m,○,0,0,0,0,0,22.0,45.2,NE,1.5,39.5,NE,1.9,80,1015.6,전라남도 영광군 염산면 옥실리,
770,다도,73m,○,0,0,0,0,0,16.2,121.5,ESE,0.7,129.5,SE,0.8,.,1016.0,전라남도 나주시 다도면 신동리,
771,안좌,4m,○,0,0,0,0,0,22.1,36.8,NE,0.7,32.3,NNE,0.3,76,1015.4,전라남도 신안군 안좌면 향목리,
772,수유,1m,○,0,0,0,0,0,24.8,56.7,-,0.1,55.0,-,0.1,.,1015.4,전라남도 진도군 진도읍 수유리,
773,학산,99m,○,0,0,0,0,0,17.8,106.9,ESE,1.0,102.2,ESE,0.7,.,.,전라남도 영암군 학산면 상월리,
774,전남도청,11m,○,0,0,0,0,0,18.4,46.5,NE,1.3,349.8,N,1.1,.,.,전라남도 무안군 삼향면,
775,월야,38m,○,0,0,0,0,0,17.2,0.0,-,0.1,106.2,ESE,0.2,98,.,전라남도 함평군 월야면 월야리,
776,현산,22m,○,0,0,0,0,0,17.6,20.2,NNE,1.3,5.0,N,1.6,.,.,전라남도 해남군 현산면 고현리,
777,관산,37m,○,0,0,0,0,0,19.2,254.3,WSW,0.9,282.1,WNW,1.6,.,.,전라남도 장흥군 관산읍 옥당리,
778,유치,94m,○,0,0,0,0,0,15.4,203.3,SSW,0.6,230.0,SW,0.5,.,.,전라남도 장흥군 유치면 관동리,
779,한림,41m,○,0,0,0,0,0,21.5,140.9,SE,2.0,132.5,SE,1.7,66,.,제주특별자치도 제주시 한림읍 명월리,
780,제주남원,26m,○,0,0,0,0,0,21.6,358.9,N,2.2,357.5,N,2.2,60,.,제주특별자치도 서귀포시 남원읍 남원리,
781,구좌,18m,○,.,.,.,.,.,22.0,262.7,W,2.0,262.9,W,2.0,77,.,제주특별자치도 제주시 구좌읍 하도리,
782,성판악,760m,○,0,0,0,0,0,15.9,274.3,W,1.9,271.4,W,2.1,70,.,제주특별자치도 제주시 조천읍 교래리,
783,과기원,32m,○,0,0,0,0,0,18.0,0.0,-,0.0,298.0,WNW,0.6,.,.,광주광역시 북구 오룡동,
784,시종,20m,○,0,0,0,0,0,19.3,98.9,E,0.4,142.4,SE,0.6,.,.,전라남도 영암군 시종면 만수리,
785,북일,22m,○,0,0,0,0,0,23.1,331.8,NNW,2.5,343.1,NNW,2.1,.,.,전라남도 해남군 북일면 신월리,
786,돌산,8m,○,0,0,0,0,0,22.4,40.5,NE,2.2,42.6,NE,2.4,.,.,전라남도 여수시 돌산읍 신복리,
787,도화,140m,○,0,0,0,0,0,24.5,319.1,NW,2.8,329.3,NNW,3.1,.,1014.3,전라남도 고흥군 도화면 구암리,
788,풍암,63m,○,0,0,0,0,0,19.9,35.5,NE,1.6,23.3,NNE,1.7,.,1015.6,광주광역시 서구 풍암동,
789,압해도,12m,○,0,0,0,0,0,21.4,107.2,ESE,0.3,8.7,N,0.6,75,1015.9,전라남도 신안군 압해면 신용리,
790,나로도,136m,○,0,0,0,0,0,24.9,0.6,N,3.9,359.1,N,3.3,47,.,전라남도 고흥군 동일면 덕흥리,
791,피아골,413m,○,0,0,0,0,0,16.6,50.2,NE,1.2,40.6,NE,1.4,95,.,전라남도 구례군 토지면 내동리,
792,표선,77m,○,0,0,0,0,0,19.7,108.2,ESE,1.2,97.6,E,1.3,.,.,제주특별자치도 서귀포시 표선면 하천리,
793,대정,3m,○,0,0,0,0,0,22.2,30.8,NNE,2.1,26.3,NNE,2.4,60,.,제주특별자치도 서귀포시 대정읍 일과리,
794,황전,71m,○,0,0,0,0,0,16.4,181.7,S,1.1,184.0,S,0.8,.,.,전라남도 순천시 황전면 괴목리,
795,옥과,84m,○,0,0,0,0,0,17.2,215.8,SW,0.7,254.0,WSW,0.9,.,.,전라남도 곡성군 옥과면 리문리,
796,초도,38m,○,0,0,0,0,0,22.5,192.5,SSW,0.9,203.3,SSW,1.0,.,1014.9,전라남도 여수시 삼산면 초도리,
797,하태도,36m,○,0,0,0,0,0,22.3,16.4,NNE,5.7,15.0,NNE,5.5,.,1015.8,전라남도 신안군 흑산면 태도리,
798,홍도,22m,○,0,0,0,0,0,24.9,319.8,NW,2.9,343.8,NNW,3.2,52,.,전라남도 신안군 흑산면 홍도리,
799,낙월도,12m,○,0,0,0,0,0,25.4,93.6,E,1.8,99.2,E,2.2,.,1015.4,전라남도 영광군 낙월면 상낙월리,
800,후포,11m,○,0,0,0,0,0,18.3,305.7,NW,2.4,304.6,NW,2.3,.,1015.6,경상북도 울진군 후포면 금음리,
801,영양,215m,○,0,0,0,0,0,16.1,202.5,SSW,0.5,199.6,-,0.1,93,.,경상북도 영양군 영양읍 감천리,
802,온정,141m,○,0,0,0,0,0,15.6,114.1,ESE,0.2,98.9,-,0.1,.,.,경상북도 울진군 온정면 외선미리,
803,옥산,215m,○,0,0,0,0,0,15.1,283.3,WNW,1.1,263.5,W,1.0,.,1016.2,경상북도 의성군 옥산면 구성리,
804,청하,66m,○,0,0,0,0,0,17.2,204.3,SSW,1.0,229.8,SW,1.5,96,.,경상북도 포항시북구 청하면 미남리,
805,죽장,227m,○,0,0,0,0,0,14.0,346.1,NNW,0.4,301.3,WNW,0.2,.,.,경상북도 포항시북구 죽장면 방흥리,
806,선산,38m,○,0,0,0,0,0,18.6,286.1,WNW,1.3,305.8,NW,0.9,.,.,경상북도 구미시 선산읍 이문리,
807,의흥,112m,○,0,0,0,0,0,15.5,24.3,NNE,0.6,348.1,NNW,0.4,97,.,경상북도 군위군 의흥면 수서리,
808,호미곶,11m,○,0,0,0,0,0,20.8,171.2,S,0.8,176.6,S,0.9,92,.,경상북도 포항시남구 대보면 대보리,
809,대덕,233m,○,0,0,0,0,0,14.7,213.8,SW,0.4,189.8,S,0.6,97,.,경상북도 김천시 대덕면 중산리,
810,성주,33m,○,0,0,0,0,0,18.8,185.7,S,1.2,180.5,S,1.2,71,.,경상북도 성주군 성주읍 삼산리,
811,황성,34m,○,0,0,0,0,0,17.2,315.8,NW,1.1,312.5,NW,1.1,95,.,경상북도 경주시 황성동,
812,고령,41m,○,0,0,0,0,0,16.5,107.2,ESE,0.3,145.9,SE,0.2,98,.,경상북도 고령군 고령읍 내곡리,
813,청도,76m,○,0,0,0,0,0,16.4,273.6,W,0.6,316.5,NW,0.5,96,.,경상북도 청도군 화양읍 송북리,
814,부석,300m,○,0,0,0,0,0,14.9,347.7,NNW,0.4,16.7,NNE,0.6,90,.,경상북도 영주시 부석면 소천리,
815,예천,101m,○,0,0,0,0,0,16.4,302.7,-,0.0,338.6,NNW,0.6,93,.,경상북도 예천군 예천읍 동본리,
816,구룡포,42m,○,0,0,0,0,0,18.5,283.0,WNW,1.8,303.8,NW,2.1,95,.,경상북도 포항시남구 구룡포읍 병포리,
817,수비,390m,○,0,0,0,0,0,13.5,0.0,-,0.0,0.0,-,0.0,97,.,경상북도 영양군 수비면 수하리,
818,마성,230m,○,0,0,0,0,0,15.6,286.1,WNW,0.8,269.2,W,0.2,.,1017.9,경상북도 문경시 마성면 외어리,
819,예안,207m,○,0,0,0,0,0,15.3,169.3,S,1.4,337.5,NNW,0.6,.,1017.2,경상북도 안동시 예안면 정산리,
820,하회,77m,○,0,0,0,0,0,16.7,48.0,NE,1.3,43.1,NE,1.2,.,1016.1,경상북도 안동시 풍천면 하회리,
821,공성,94m,○,0,0,0,0,0,15.8,327.3,-,0.0,0.0,-,0.0,99,.,경상북도 상주시 공성면 장동리,
822,김천,83m,○,0,0,0,0,0,15.6,233.5,SW,0.4,233.4,SW,0.5,94,1016.5,경상북도 김천시 구성면 하강리,
823,군위,82m,○,0,0,0,0,0,15.7,92.8,E,1.0,87.3,E,0.9,90,1016.3,경상북도 군위군 군위읍 내량리,
824,가산,116m,○,0,0,0,0,0,17.2,82.4,E,0.7,82.1,E,1.0,.,1016.1,경상북도 칠곡군 가산면 학상리,
825,칠곡,29m,○,0,0,0,0,0,17.8,356.7,N,0.5,15.3,NNE,0.2,84,1015.5,경상북도 칠곡군 약목면 동안리,
826,신령,126m,○,0,0,0,0,0,17.2,5.4,N,1.1,333.7,NNW,0.5,.,1015.5,경상북도 영천시 신녕면 화성리,
827,경산,63m,○,0,0,0,0,0,19.4,131.7,SE,0.7,125.8,SE,0.9,72,1015.6,경상북도 경산시 중방동,
828,달성,17m,○,0,0,0,0,0,20.0,341.2,NNW,2.2,334.5,NNW,2.3,79,1014.6,대구광역시 달성군 현풍면 원교리,
829,외동,73m,○,0,0,0,0,0,17.5,353.1,N,1.0,10.3,N,1.1,.,.,경상북도 경주시 외동읍 입실리,
830,기계,45m,○,0,0,0,0,0,16.3,244.4,WSW,0.5,242.2,WSW,0.4,.,.,경상북도 포항시북구 기계면 현내리,
831,석포,674m,○,.,.,.,.,.,11.9,181.8,S,0.4,194.0,SSW,0.4,99,.,(산간)경상북도 봉화군 석포면 대현리,
832,안계,61m,○,0,0,0,0,0,17.6,94.2,E,0.6,91.8,E,0.5,88,.,경상북도 의성군 안계면 용기리,
833,은척,176m,○,0,0,0,0,0,16.9,256.6,WSW,0.8,262.1,W,0.6,.,1016.6,경상북도 상주시 은척면 남곡리,
834,화서,300m,○,0,0,0,0,0,16.1,174.8,-,0.0,0.0,-,0.0,99,.,경상북도 상주시 화서면 달천리,
835,봉화읍,301m,○,0,0,0,0,0,16.6,80.4,E,1.3,74.0,ENE,1.0,.,1015.9,경상북도 봉화군 봉화읍 거촌리,
836,현서,326m,○,0,0,0,0,0,13.3,97.1,E,0.6,97.6,E,0.3,99,.,경상북도 청송군 현서면 덕계리,
837,이산,189m,○,0,0,0,0,0,15.6,0.0,-,0.0,111.2,ESE,0.4,.,1016.3,경상북도 영주시 이산면 원리,
838,동로,450m,○,0,0,0,0,0,15.1,270.8,W,1.1,348.7,NNW,0.4,.,1016.6,경상북도 문경시 동로면 생달리,
839,길안,130m,○,0,0,0,0,0,15.9,119.3,ESE,0.6,116.9,ESE,0.5,.,1016.6,경상북도 안동시 길안면 천지리,
840,하양,71m,○,0,0,0,0,0,18.3,10.8,N,0.8,26.4,NNE,0.8,80,.,경상북도 경산시 하양읍 금락리,
841,화북,134m,○,0,0,0,0,0,14.5,70.3,ENE,0.4,70.3,-,0.1,.,1015.9,경상북도 영천시 화북면 오산리,
842,산내,170m,○,0,0,0,0,0,15.3,10.6,N,1.3,10.9,N,1.1,.,.,경상북도 경주시 산내면 외칠리,
843,금강송,226m,○,0,0,0,0,0,17.5,289.1,WNW,1.6,293.2,WNW,1.1,75,.,(산간)경상북도 울진군 서면 삼근리,
844,영덕읍,23m,○,0,0,0,0,0,16.7,18.2,NNE,0.7,2.8,N,0.6,.,1016.1,경상북도 영덕군 영덕읍 구미리,
845,대구북구,28m,○,0,0,0,0,0,19.8,19.0,NNE,1.5,31.0,NNE,1.5,.,.,대구광역시 북구 서변동,
846,서구,65m,○,0,0,0,0,0,20.3,297.5,WNW,0.7,330.0,NNW,0.9,.,.,대구광역시 서구 중리동,
847,소보,68m,○,0,0,0,0,0,15.6,215.7,SW,0.2,187.1,S,0.6,.,.,경상북도 군위군 소보면 위성리,
848,청도금천,104m,○,0,0,0,0,0,16.5,99.9,E,0.7,142.7,SE,0.2,.,.,경상북도 청도군 금천면,
849,지보,80m,○,0,0,0,0,0,16.8,0.0,-,0.1,8.7,-,0.0,.,.,경상북도 예천군 지보면 소화리,
850,감포,3m,○,0,0,0,0,0,17.9,295.7,WNW,4.4,296.0,WNW,4.4,83,.,경상북도 경주시 감포읍 나정리,
851,소곡,75m,○,0,0,0,0,0,15.4,353.5,-,0.1,317.0,NW,0.2,.,.,경상북도 울진군 북면 소곡리,
852,죽변,41m,○,0,0,0,0,0,21.0,253.1,WSW,1.6,253.4,WSW,1.8,.,1015.2,경상북도 울진군 죽변면 죽변리,
853,팔공산,572m,○,0,0,0,0,0,18.5,56.1,NE,1.0,37.1,NE,1.3,.,.,경상북도 칠곡군 동명면 득명리,
854,삼동,160m,○,0,0,0,0,0,17.4,313.8,NW,0.4,252.4,WSW,0.7,91,.,울산광역시 울주군 삼동면 금곡리,
855,가파도,4m,○,0,0,0,0,0,24.6,23.1,NNE,3.2,52.8,NE,1.8,85,.,제주특별자치도 서귀포시 대정읍 가파리,
856,광양백운산,515m,○,0,0,0,0,0,17.8,354.1,N,1.6,348.6,NNW,1.9,77,.,전라남도 광양시 옥룡면 동곡리,
857,완도읍,4m,○,0,0,0,0,0,23.7,23.7,NNE,3.4,29.1,NNE,3.1,52,.,전라남도 완도군 완도읍 중도리,
858,지산,38m,.,.,.,.,.,.,.,?,?,?,?,?,?,.,.,전라남도 진도군 지산면 인지리,
859,토함산,341m,○,0,0,0,0,0,16.9,134.6,SE,0.4,152.6,SSE,0.4,.,.,경상북도 경주시 양북면 장항리,
860,신암,64m,○,0,0,0,0,0,22.4,41.7,NE,0.3,36.2,NE,0.5,53,1016.2,대구광역시 동구 신암동,
861,월정,34m,○,0,0,0,0,0,21.8,226.9,SW,1.3,227.5,SW,1.4,67,1018.2,제주특별자치도 제주시 구좌읍 월정리,
862,김녕,111m,○,0,0,0,0,0,19.9,223.1,SW,1.4,218.0,SW,1.2,65,1017.9,제주특별자치도 제주시 구좌읍 김녕리,
863,외도,86m,○,0,0,0,0,0,19.5,199.8,SSW,0.9,201.3,SSW,1.0,77,1018.6,제주특별자치도 제주시 외도일동,
864,완산,53m,○,0,0,0,0,0,19.0,140.7,SE,0.6,155.8,SSE,0.6,65,1016.1,전라북도 전주시완산구 남노송동,
865,오등,244m,○,0,0,0,0,0,18.8,148.6,SSE,3.5,148.9,SSE,3.3,61,1016.5,제주특별자치도 제주시 오등동,
866,용강,618m,○,0,0,0,0,0,14.7,187.8,S,2.4,198.5,SSW,2.2,88,1020.5,제주특별자치도 제주시 용강동,
867,삼각봉,1528m,○,0,0,0,0,0,19.5,36.0,NE,0.9,327.1,NNW,0.9,2,1014.8,제주특별자치도 제주시 오라이동,
868,사제비,1434m,○,0,0,0,0,0,19.0,0.0,-,0.0,0.0,-,0.0,5,1017.2,제주특별자치도 제주시 애월읍 광령리,
869,영실,1260m,○,0,0,0,0,0,12.5,2.4,N,1.2,15.2,NNE,0.9,68,1020.9,제주특별자치도 서귀포시 하원동,
870,진달래밭,1489m,○,0,0,0,0,0,11.7,292.2,WNW,2.1,291.2,WNW,2.2,40,.,제주특별자치도 서귀포시 남원읍 하례리,
871,윗세오름,1668m,○,0,0,0,0,0,10.6,43.3,NE,1.7,40.0,NE,1.3,29,.,제주특별자치도 제주시 애월읍 광령리,
872,지리산,865m,○,0,0,0,0,0,15.3,3.7,N,2.2,358.8,N,2.1,80,.,경상남도 산청군 시천면 중산리,
873,원주백운산,898m,○,0,0,0,0,0,15.1,302.6,WNW,3.8,304.7,NW,3.9,80,.,강원도 원주시 판부면 서곡리,
874,동송,207m,○,0,0,0,0,0,14.7,239.9,WSW,0.9,222.5,SW,1.0,.,.,강원도 철원군 철원읍 화지리,
875,설악산,1596m,○,0,0,0,0,0,16.0,108.1,ESE,1.3,61.1,ENE,0.5,.,.,(산간)강원도 양양군 서면 오색리,
876,삼척,68m,○,0,0,0,0,0,18.5,202.1,SSW,0.4,168.7,SSE,0.5,76,.,강원도 삼척시 교동,
877,문막,85m,○,0,0,0,0,0,16.5,331.6,NNW,1.5,340.6,NNW,1.3,95,.,강원도 원주시 문막읍 취병리,
878,도계,814m,○,0,0,0,0,0,17.3,73.1,ENE,1.2,80.4,E,1.7,58,.,(산간)강원도 삼척시 도계읍 황조리,
879,스키점프,851m,○,0,0,0,0,0,12.6,37.6,NE,1.9,48.0,NE,2.0,83,1016.9,(산간)강원도 평창군 대관령면 용산리,
880,금악,338m,○,0,0,0,0,0,18.1,86.2,E,1.7,84.3,E,1.7,78,1018.1,제주특별자치도 제주시 한림읍 금악리,
881,새만금,10m,○,0,0,0,0,0,25.6,59.0,ENE,5.0,59.0,ENE,4.9,55,.,전라북도 군산시 옥도면 비안도리,
882,상무대,108m,○,0,0,0,0,0,24.1,26.1,NNE,2.7,6.1,N,4.4,40,1015.4,전라남도 장성군 삼서면 학성리,
883,안덕,375m,○,0,0,0,0,0,18.7,28.1,NNE,4.0,26.7,NNE,4.0,63,1018.2,제주특별자치도 서귀포시 안덕면 동광리,
884,기상(과),178m,○,0,0,0,0,0,20.3,303.3,WNW,1.8,305.8,NW,1.8,80,.,제주특별자치도 서귀포시 서호동,
885,태풍센터,244m,○,0,0,0,0,0,19.3,337.9,NNW,2.5,338.7,NNW,2.6,75,1014.8,제주특별자치도 서귀포시 남원읍 한남리,
886,군산산단,10m,○,0,0,0,0,0,20.9,28.1,NNE,0.8,341.2,NNW,1.0,67,.,전라북도 군산시 내초동,
887,세종연기,33m,○,0,0,0,0,0,16.2,338.8,NNW,0.7,358.3,N,0.5,91,.,세종특별자치시 연기면 세종리,
888,청남대,92m,○,0,0,0,0,0,19.3,181.9,S,0.4,149.7,SSE,0.5,87,.,충청북도 청주시상당구 문의면 신대리,
889,현충원,17m,○,0,0,0,0,0,19.3,201.0,SSW,0.5,227.4,SW,0.9,86,1015.7,서울특별시 동작구 사당동,
890,신례,302m,○,0,0,0,0,0,20.3,1.7,N,3.1,1.6,N,3.1,57,1018.1,제주특별자치도 서귀포시 남원읍 신례리,
891,색달,425m,○,0,0,0,0,0,17.6,6.6,N,2.8,9.0,N,2.9,74,1018.3,제주특별자치도 서귀포시 색달동,
900,두서,123m,○,0,0,0,0,0,16.1,261.2,W,0.2,312.6,NW,0.3,88,.,울산광역시 울주군 두서면 구량리,
901,울기,83m,○,0,0,0,0,0,22.3,351.4,N,0.8,346.8,NNW,1.0,76,.,울산광역시 동구 방어동,
902,시천,186m,○,0,0,0,0,0,15.8,204.2,SSW,1.1,229.9,SW,1.1,97,.,경상남도 산청군 시천면 내공리,
903,도천,14m,○,0,0,0,0,0,17.5,356.0,N,0.6,350.3,N,0.6,.,1015.6,경상남도 창녕군 도천면 우강리,
904,사상,4m,○,0,0,0,0,0,22.9,7.4,N,2.2,3.7,N,2.8,.,1015.3,부산광역시 사상구 감전동,
905,양산상북,84m,○,0,0,0,0,0,18.2,334.5,NNW,1.6,341.5,NNW,1.7,.,.,경상남도 양산시 상북면,
906,화개,91m,○,0,0,0,0,0,17.2,13.5,NNE,0.5,82.6,E,0.2,.,.,경상남도 하동군 화개면,
907,삼천포,23m,○,0,0,0,0,0,23.6,149.5,SSE,0.9,111.2,ESE,1.6,75,1015.3,경상남도 사천시 대방동,
908,진해,10m,○,0,0,0,0,0,19.2,21.6,NNE,0.4,54.0,NE,0.4,71,.,경상남도 창원시 진해구 웅천동,
909,서이말,111m,○,0,0,0,0,0,24.3,32.5,NNE,2.0,31.7,NNE,1.9,.,1014.8,경상남도 거제시 일운면 지세포리,
910,영도,138m,○,0,0,0,0,0,21.4,0.0,-,0.0,0.0,-,0.0,69,.,부산광역시 영도구 동삼동,
911,매물도,69m,○,0,0,0,0,0,24.4,96.3,E,1.9,83.5,E,1.6,52,.,경상남도 통영시 한산면 매죽리,
912,백천,139m,○,0,0,0,0,0,16.5,0.9,N,0.5,347.5,NNW,0.8,.,1016.4,경상남도 함양군 함양읍 백천리,
913,상주면,22m,○,0,0,0,0,0,20.9,339.9,NNW,0.9,337.8,NNW,0.9,.,1015.6,경상남도 남해군 상주면 상주리,
914,서하,352m,○,0,0,0,0,0,16.3,261.8,W,1.4,257.3,WSW,2.5,.,1016.5,경상남도 함양군 서하면 봉전리,
915,삼가,87m,○,.,.,.,.,.,15.9,26.2,NNE,1.4,22.9,NNE,1.8,.,1016.0,경상남도 합천군 삼가면 두모리,
916,단성,56m,○,0,0,0,0,0,17.6,69.2,ENE,1.5,78.9,E,2.0,99,.,경상남도 산청군 단성면 강누리,
917,사천,24m,○,0,0,0,0,0,17.2,8.9,N,0.3,57.3,ENE,0.6,.,1015.4,경상남도 사천시 용현면 신복리,
918,고성,11m,○,0,0,0,0,0,17.1,297.3,WNW,0.9,292.7,WNW,0.7,88,.,경상남도 고성군 고성읍 죽계리,
919,창녕,24m,○,0,0,0,0,0,18.4,234.3,SW,0.2,103.8,ESE,0.2,81,1015.7,경상남도 창녕군 대지면 효정리,
920,함안,10m,○,.,.,.,.,.,17.5,326.2,NW,0.4,313.4,NW,1.0,91,1015.8,경상남도 함안군 가야읍 산서리,
921,가덕도,73m,○,0,0,0,0,0,24.6,43.4,NE,2.9,57.8,ENE,2.4,50,.,부산광역시 강서구 대항동,
922,단장,138m,○,0,0,0,0,0,18.4,167.9,SSE,1.4,158.7,SSE,0.8,.,.,경상남도 밀양시 단장면 고례리,
923,기장,65m,○,0,0,0,0,0,21.9,358.8,N,1.9,357.5,N,1.5,.,1015.4,부산광역시 기장군 일광면 이천리,
924,간절곶,24m,○,0,0,0,0,0,23.0,331.6,NNW,1.8,332.1,NNW,1.7,86,.,울산광역시 울주군 서생면 대송리,
925,생림,12m,○,0,0,0,0,0,18.3,84.7,E,0.5,107.4,-,0.1,94,.,경상남도 김해시 생림면 마사리,
926,진북,15m,○,0,0,0,0,0,17.7,123.8,SE,0.2,353.5,-,0.1,.,.,경상남도 창원시 마산합포구 진북면,
927,송백,127m,○,0,0,0,0,0,16.1,0.0,-,0.0,157.6,SSE,0.4,48,.,경상남도 밀양시 산내면 송백리,
929,개천,130m,○,0,0,0,0,0,16.1,0.0,-,0.0,0.0,-,0.0,.,.,경상남도 고성군 개천면 청광리,
930,사량도,6m,○,0,0,0,0,0,19.7,28.0,NNE,1.3,43.7,NE,1.2,94,.,경상남도 통영시 사량면,
931,욕지도,80m,○,0,0,0,0,0,23.8,51.4,NE,1.8,46.4,NE,1.6,67,.,경상남도 통영시 욕지면 동항리,
932,하동,8m,○,0,0,0,0,0,19.0,116.5,ESE,0.9,52.9,NE,0.9,77,1015.8,경상남도 하동군 하동읍 신기리,
933,금남,43m,○,0,0,0,0,0,15.7,0.0,-,0.0,194.6,-,0.1,.,.,경상남도 하동군 금남면 덕천리,
934,수곡,132m,○,0,0,0,0,0,16.6,44.3,NE,0.2,349.3,N,0.5,.,.,경상남도 진주시 수곡면 사곡리,
935,청덕,22m,○,0,0,0,0,0,17.5,204.8,SSW,0.5,216.4,SW,0.6,.,.,경상남도 합천군 청덕면 가현리,
